Exterior1st_WdSdng,HouseStyle_SLvl,BsmtFinType1,TotalExtraPoints,Neighborhood_BrkSide,LotAreaMultSlope^3,MSSubClass_50,LotAreaMultSlope^2,YearBuilt,HalfBath,Neighborhood_Somerst,GarageFinish,MiscFeature_Othr,ExterCond,Foundation_BrkTil,GarageType_NA,BsmtQual,MoSold_11,TotalPoints^2_GarageArea_x_Car,MoSold_2,Exterior2nd_HdBoard,YearRemodAdd,Exterior1st_Plywood,Heating_Grav,MoSold_5,Neighborhood_NoRidge,ConstructArea_TotalPoints_LotAreaMultSlope,ConstructArea_GarageArea_x_Car^2,Exterior1st_BrkComm,GarageArea_x_Car^2,MSSubClass_40,BsmtExposure,GarageArea_x_Car,GarageArea_x_Car^3,TotalPoints^2_LotAreaMultSlope,TotalPoints_LotAreaMultSlope,Exterior1st_BrkFace,Neighborhood_SWISU,ConstructArea_GarageArea_x_Car,ConstructArea_LotAreaMultSlope,Neighborhood_Timber,HouseStyle_SFoyer,MoSold_8,MoSold_9,Exterior1st_Stucco,LotShape,TotRmsAbvGrd,MSZoning_RM,BsmtFinType2,MoSold_4,ConstructArea_TotalPoints^2,ConstructArea^2,LandContour_Lvl,SaleType_WD,GarageType_Detchd,BedroomAbvGr,Alley_NA,Condition2_Artery,EnclosedPorch,Remod,MoSold_12,MoSold_6,Neighborhood_SawyerW,TotBathrooms,MoSold_1,Condition1_Feedr,MSSubClass_80,Condition1_RRAe,Neighborhood_StoneBr,BsmtCond,TotalPoints_GarageArea_x_Car^2,LotAreaMultSlope_GarageArea_x_Car,HouseStyle_15Fin,Exterior2nd_Stone,Neighborhood_Gilbert,Neighborhood_BrDale,RoofMatl_WdShake,Exterior1st_HdBoard,ConstructArea_TotalPoints,MSSubClass_85,Condition1_Artery,SaleType_ConLD,HeatingQC,Foundation_Slab,LotAreaMultSlope,LotConfig_FR2,YrSold,MoSold_7,ConstructArea_LotAreaMultSlope_GarageArea_x_Car,Neighborhood_Sawyer,Exterior2nd_MetalSd,Neighborhood_Blmngtn,Fence,MSSubClass_60,TotalPoints_LotAreaMultSlope_GarageArea_x_Car,GarageType_BuiltIn,Exterior1st_CemntBd,Neighborhood_Edwards,CentralAir,MSSubClass_20,TotalPoints^2,Exterior1st_AsbShng,Neighborhood_NAmes,RoofStyle_Mansard,Exterior1st_WdShing,Garage_Newest,MSSubClass_190,LotFrontage,Heating_GasA,Neighborhood_OldTown,GarageType_CarPort,ConstructArea^3,Neighborhood_NridgHt,ConstructArea_TotalPoints_GarageArea_x_Car,MSSubClass_160,Street,Neighborhood_CollgCr,RoofStyle_Shed,ExterQual,TotalPoints,LotConfig_Inside,Neighborhood_NPkVill,SaleCondition_Family,MSSubClass_30,Exterior2nd_Plywood,MSSubClass_120,MiscFeature_Shed,Condition1_RRAn,Exterior2nd_BrkFace,Neighborhood_MeadowV,Condition1_Norm,RoofMatl_WdShngl,GarageYrBlt,ConstructArea^2_TotalPoints,MSSubClass_75,Neighborhood_Blueste,HouseStyle_15Unf,RoofStyle_Gambrel,BsmtFullBath,Exterior2nd_CmentBd,ConstructArea^2_GarageArea_x_Car,MasVnrArea,MSZoning_FV,FullBath,ConstructArea_LotAreaMultSlope^2,SaleCondition_Alloca,KitchenAbvGr,OverallCond,MiscFeature_Pool,Heating_GasW,RoofStyle_Hip,LandSlope,IsNew,Exterior2nd_WdSdng,ConstructArea^2_LotAreaMultSlope,OpenPorchSF,Neighborhood_Mitchel,TotalPoints_GarageArea_x_Car,Neighborhood_Veenker,TotalPoints^3,Condition2_Feedr,MSSubClass_70,Exterior1st_AsphShn,LotAreaMultSlope^2_GarageArea_x_Car,MSSubClass_180,Fireplaces,RoofMatl_CompShg,MasVnrType_BrkFace,MasVnrType_Stone,MoSold_3,Functional,Neighborhood_Crawfor,SaleCondition_AdjLand,Alley_Pave,RoofMatl_TarGrv,ConstructArea,Electrical_FuseF,Exterior2nd_AsbShng,SaleCondition_Abnorml,LotAreaMultSlope_GarageArea_x_Car^2,GarageType_Basment,Neighborhood_IDOTRR,Foundation_PConc,Neighborhood_ClearCr,LotConfig_CulDSac,TotalPoints_LotAreaMultSlope^2,BsmtHalfBath,Electrical_FuseA,KitchenQual,PavedDrive
1,0,4,11,0,562919.3160716612,0,6817.588237495179,58,0,0,2,0,1.2694949686613841,0,0,7.491996739183874,0,319167.40052546153,1,0,58,0,0,0,0,162242.90256954572,84349.2178067772,0,3219.5264650486642,0,0.5799486500563561,56.7408712045265,182678.73649289075,464448.8699813962,6192.651599751949,0,0,1486.5689584274176,2163.2387009272766,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,147370.8495065749,686.4013363923609,1,1,0,2,1,0,0,0,0,0,0,2.0,0,1,0,0,0,28.17662001269313,241464.48487864982,4685.019291147071,0,0,0,0,0,0,1964.9446600876652,0,0,0,5,0,82.56868799669266,0,2,0,122744.04851396181,0,0,0,0.18029043451860408,0,351376.44683603034,0,0,0,1,1,5625.0,0,1,0,0,0,0,29.458650926805557,1,0,0,17983.20854161609,0,111492.67188205631,0,1,0,0,0.6150612904023813,75,1,0,0,0,0,0,0,0,0,0,0,0,58.0,51480.100229427066,0,0,0,0,1,0,38947.00982285382,2.6469406600017553,0,1,178615.78135923506,0,0.4293088365812357,4,0,0,1,3,0,1,56675.25778509373,0.0,0,4255.565340339487,0,421875.0,0,0,0,386835.89610920876,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,26.199262134502202,0,0,0,265832.076189698,0,0,0,0,0,511319.1178121384,0,0,3,3
0,0,1,9,0,376584.6376961745,1,5214.848944927474,62,0,0,1,0,1.4534659534691703,0,0,7.491996739183874,0,248230.20450690817,0,0,5,0,0,0,0,103593.75290211545,82323.16904356393,0,3672.7329748595625,0,0.8324705811413684,60.603077272194376,222578.9202755504,295788.1795414082,4621.690305334503,0,0,1358.3991564292244,1618.6523890955539,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,91810.567964128,502.4183028874258,1,1,1,3,1,0,0,1,0,0,0,1.0,0,0,0,0,0,28.17662001269313,235054.910391012,4376.385229724039,1,0,0,0,0,0,1434.5401244395,0,1,0,5,0,72.21391102085161,0,4,1,98095.31581317988,0,1,0,0.184581902784823,0,280088.6547023385,0,0,0,1,0,4096.0,0,1,0,0,0,0,18.144702433472695,1,0,0,11261.55023038766,0,86937.54601147036,0,1,0,0,0.6150612904023813,64,0,0,0,0,0,0,1,0,0,0,0,0,8.0,32154.77138479525,0,0,0,0,0,0,30448.09523285143,0.0,0,1,116889.21959983521,0,0.4293088365812357,7,0,0,0,3,0,0,36281.59061995984,0.0,0,3878.59694542044,0,262144.0,0,0,0,316035.893572261,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,22.414689444367188,0,0,0,265222.4122498561,0,0,0,0,0,333750.33247535833,0,0,3,3
0,0,2,10,0,518749.6460061545,0,6456.1241853859465,33,1,0,2,0,1.2694949686613841,0,0,7.491996739183874,0,297849.78142873954,0,1,33,0,0,0,0,153098.4647920816,71231.67429509177,0,2803.8160528481317,0,0.5799486500563561,52.95107225399814,148465.06640128128,451968.80899374816,6026.250786583309,0,0,1345.2357291917415,2041.3128638944213,0,0,0,0,0,6746.369639008826,2.0421678680039674,0,0.8092013176326207,0,142904.58445120897,645.4272081279279,1,1,0,3,1,0,0,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,210286.20396360988,4254.6192109478125,0,0,0,0,0,1,1905.394459349453,0,0,0,4,0,80.35001048777745,0,2,1,108089.70494908937,1,0,0,0.18029043451860408,1,319096.44082108594,0,0,0,1,0,5625.0,0,0,0,0,0,0,20.044352150259567,1,0,0,16397.245683737867,0,100892.6796893806,0,1,0,0,0.6150612904023813,75,1,0,0,0,0,0,0,0,0,0,1,0,33.0,48407.04060959459,0,0,0,0,0,0,34176.0627322782,2.653594645443562,0,1,164019.51002275178,0,0.4293088365812357,5,0,0,1,3,0,0,51860.082942175926,0.0,0,3971.3304190498607,0,421875.0,0,0,0,341858.69822115614,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,25.405259457992706,0,0,0,225286.64925214616,0,0,0,0,0,484209.31390394596,0,0,3,3
0,0,6,6,0,392613.5884413604,0,5361.795152085597,48,0,0,2,0,1.2694949686613841,0,0,7.491996739183874,0,165736.10924061964,1,1,8,0,0,0,0,131066.93625038273,19391.18528191061,0,823.3413164122927,0,0.5799486500563561,28.69392473002417,23624.89376025334,422943.44011915644,5565.0452647257425,0,0,675.7941084866809,1724.5649506629304,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,136035.30389604464,554.6881566145212,1,1,0,3,1,0,0,1,0,0,0,1.5,0,0,0,0,0,28.17662001269313,62573.94004733425,2101.0919729633933,0,0,0,0,0,1,1789.938209158482,0,0,0,3,0,73.22427979902292,0,5,0,49484.53688635998,1,0,0,0.184581902784823,0,159682.9899452179,0,0,0,1,1,5776.0,0,0,0,0,0,0,20.044352150259567,1,0,0,13063.91481173705,0,51360.35224498776,0,1,0,0,0.6150612904023813,76,1,0,0,0,0,0,0,0,0,0,1,0,48.0,42156.299902703606,0,0,0,0,0,0,15916.18021453293,0.0,0,1,126280.0264789306,0,0.4293088365812357,8,0,0,1,3,0,0,40616.64078114594,0.0,0,2180.7382794818373,0,438976.0,0,0,0,153850.9465117526,0,0.0,1,0,0,0,7,0,0,0,0,23.551818541558976,0,0,0,60288.57492306959,0,0,0,0,0,407496.43155850534,1,0,3,3
1,0,4,10,0,613629.6890533115,0,7221.114685873062,57,0,0,1,0,1.2694949686613841,0,0,11.984608704517683,0,145359.33068223656,0,0,57,0,0,0,0,146719.27153032713,29130.718211195985,0,1113.5509351164515,0,0.8324705811413684,33.36991062493952,37159.09518115381,370160.4311513648,5608.491381081285,0,0,872.9636269815087,2223.0192656110166,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,113953.84308549803,684.3562067980449,1,1,0,3,1,0,0,0,0,1,0,2.0,0,0,0,0,0,28.17662001269313,73494.3617176858,2835.679638294335,0,0,0,0,0,0,1726.5733800833036,0,0,0,3,0,84.97714213759522,0,3,0,74181.95421095833,1,0,0,0.18460085842261517,0,187154.8561274261,0,0,0,1,1,4356.0,0,0,0,0,0,0,19.889001071572885,1,0,0,17902.89710836801,0,57615.599380779575,0,1,0,0,0.6150612904023813,66,1,0,0,0,1,0,0,0,0,0,0,0,57.0,45167.509648670966,0,0,0,0,1,0,22836.90545647339,0.0,0,1,188905.8241084399,0,0.4293088365812357,5,0,0,0,3,0,0,58154.63465782297,4.994271247525617,0,2202.4141012460086,0,287496.0,0,0,0,240967.9516800223,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,26.1602027285349,0,0,0,94626.37609084276,0,0,1,0,0,476593.5692676221,0,0,3,3
0,0,0,6,0,328543.24428395554,0,4761.330856898908,32,0,0,1,0,1.2694949686613841,0,0,0.0,0,116291.43591890004,0,0,32,1,0,0,0,71815.55229482979,55238.71961984668,0,2547.595755132913,0,0.0,50.473713506467035,128586.6182748702,158981.523775739,3312.1150786612297,0,0,1094.4056971906598,1496.1573394756206,0,0,0,0,0,6746.369639008826,2.1556371566470314,0,0.0,0,49956.90927326374,470.1388859006348,0,1,0,4,1,0,0,0,0,1,1,2.0,0,0,0,0,0,0.0,122284.59624637982,3482.8072412665924,0,0,0,0,0,0,1040.7689431929946,0,0,0,3,1,69.00239747210895,0,2,0,75516.61691329042,0,0,0,0.18029043451860408,0,167174.74758079642,0,0,0,1,0,2304.0,0,0,0,0,0,0,18.918371493172707,1,0,0,10193.873988181991,0,52531.47346515166,0,1,0,0,0.6150612904023813,48,1,0,0,0,1,0,0,0,0,0,1,0,32.0,22566.666523230473,0,0,0,0,0,0,23729.655435198238,0.0,0,1,103238.44341930981,1,0.5354589409753809,5,0,0,0,3,0,0,32440.71027201008,0.0,0,2422.7382483104175,0,110592.0,0,0,0,240322.04958061667,0,0.0,1,0,0,0,7,0,0,0,0,21.68268631652072,0,0,0,175790.2148939388,0,0,0,0,0,228543.88113114756,0,0,3,3
0,0,4,9,0,330292.30909651035,0,4778.214488211083,48,1,0,2,0,1.2694949686613841,0,0,7.491996739183874,0,303852.0099423677,0,1,48,0,0,0,0,131530.86135726902,79169.96849721725,0,3078.91250891788,0,0.5799486500563561,55.48794922249227,170842.5409553316,378526.4744968874,5115.222628336316,0,0,1426.7957206305507,1777.4440723955274,0,0,0,0,0,6746.369639008826,2.1556371566470314,0,0.5219225197025384,0,140807.75151455426,661.1899566854335,1,1,0,4,1,0,0,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,227839.52565992312,3835.5839657144456,0,0,0,0,0,1,1902.807452899382,0,0,0,3,0,69.12463011265292,0,3,0,98626.7264349029,0,0,0,0.18029043451860408,1,283833.213462869,0,0,0,1,0,5476.0,0,1,0,0,0,0,20.228285172965208,1,0,0,17001.583477881923,0,105582.88332666077,0,1,0,0,0.6150612904023813,74,1,0,0,0,0,0,0,0,0,0,1,0,48.0,48928.05679472208,0,0,0,0,1,0,36688.0747429832,3.0317998823415406,0,1,122865.16405026831,0,0.4293088365812357,5,0,0,1,3,0,0,45704.5111900816,4.089162340192441,0,4106.108242464428,0,405224.0,0,0,0,265133.32289603347,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,25.713614228370027,0,0,0,212828.68832816865,0,0,0,0,0,353587.87212762015,0,0,3,3
1,0,5,8,0,408666.36481541494,0,5506.968552518991,75,0,0,1,0,1.2694949686613841,1,0,7.491996739183874,0,96917.56823100241,0,0,61,0,0,0,0,92496.69560237405,23262.773368896538,0,1026.4889045077257,0,0.5799486500563561,32.03886553090989,32887.539980494024,224482.07970992714,4081.4923583623117,0,0,726.0798091135123,1681.7581018613464,0,0,0,0,0,6746.369639008826,1.9132446221192825,1,0.5219225197025384,1,68553.96987915752,513.5875184692233,1,1,1,2,0,0,0,1,0,0,0,1.0,0,0,0,0,0,28.17662001269313,56456.88974792491,2377.570633363752,0,0,0,0,0,0,1246.4358159846822,0,0,0,5,0,74.20895197022385,0,5,0,53881.621681053926,0,0,0,0.18029043451860408,0,130766.38483500638,0,0,0,0,0,3025.0,0,0,0,0,0,0,16.116738054427643,1,0,0,11639.161412049714,0,39934.389501243175,0,1,0,0,0.6150612904023813,55,1,0,0,1,0,0,0,0,0,0,1,0,75.0,28247.313515807284,0,0,0,0,0,0,16454.761442589144,0.0,0,1,124801.5062065635,0,0.4293088365812357,6,0,0,0,3,0,1,38112.79149058904,3.4822603731841717,0,1762.1376042000438,0,166375.0,0,0,0,176437.0249371054,0,0.0,1,0,0,0,7,0,0,0,0,22.662469381539676,0,0,1,76174.66581258152,0,1,0,0,0,302883.2703885445,0,0,3,3
0,0,0,6,0,328543.24428395554,0,4761.330856898908,32,0,0,1,0,1.2694949686613841,0,0,0.0,0,133680.410995054,0,0,32,1,0,0,0,80784.32559239857,82109.28693988062,0,3366.437800618217,0,0.0,58.0210117166033,195324.1270728858,158981.523775739,3312.1150786612297,0,0,1415.1646879398386,1683.0067831749702,0,0,0,0,0,6746.369639008826,2.5083973261863255,0,0.0,0,56195.839137364645,594.8991820446182,1,1,1,6,1,0,0,0,0,1,1,2.0,0,1,0,0,0,0.0,161589.01442967443,4003.588912202951,0,0,0,0,0,0,1170.7466486950968,0,0,0,3,1,69.00239747210895,0,2,0,97649.75628571777,0,0,0,0.18029043451860408,0,192172.26778574166,0,0,0,1,0,2304.0,0,0,0,0,0,0,18.918371493172707,1,0,0,14509.92132687898,0,67927.90502111225,0,1,0,0,0.6150612904023813,48,1,0,0,0,1,0,0,0,0,0,0,0,32.0,28555.160738141676,0,0,0,0,0,0,34516.65241160851,0.0,0,1,116131.50300089478,1,0.5354589409753809,5,0,0,0,3,0,0,41049.469815275246,0.0,0,2785.008562396958,0,110592.0,0,0,0,276257.23343475634,0,0.0,1,0,0,0,7,0,0,0,0,24.39055518114785,0,0,0,232292.27918339046,0,0,0,0,0,228543.88113114756,0,0,3,3
0,0,6,14,0,597180.1002022019,0,7091.480040568522,2,1,0,3,0,1.2694949686613841,0,0,17.47438098929469,0,1563475.5233884982,0,0,1,0,0,0,0,339074.71441653365,236510.77470504734,0,7812.2405867992165,0,1.08222408123753,88.38688017346928,690499.5726317357,1489607.068206579,11200.053144410369,0,0,2675.858388042073,2549.4339429814563,0,0,0,0,0,1527.607848369242,2.431804575507975,0,0.5219225197025384,0,535523.5860025757,916.5383520003396,1,0,0,2,1,0,0,1,0,0,0,3.5,0,0,0,0,0,28.17662001269313,1039027.9980442958,7443.141016627723,0,0,0,0,0,0,4026.493127838915,0,0,0,5,0,84.21092589782232,0,1,0,225336.5124284773,0,0,0,0.18029043451860408,0,989937.7552114872,0,0,0,1,1,17689.0,0,0,0,0,0,0,25.187287717576393,1,0,0,27747.634403986252,1,355889.1656095957,0,1,0,0,0.6602790728817065,133,1,0,0,0,0,0,0,0,0,0,1,0,2.0,121899.60081604517,0,0,0,0,1,0,81009.96549264302,3.1469722562415723,0,1,214690.1928538044,0,0.4293088365812357,5,0,0,1,3,0,0,77182.5432428128,4.401060163228504,0,11755.455063071415,0,2352637.0,0,0,0,626793.796598279,0,0.8409095138268773,1,0,1,1,7,0,0,0,0,30.274384419841464,0,0,0,657876.0131509088,0,0,1,0,0,943166.8453956135,0,0,5,3
0,0,4,9,0,327392.38287864986,0,4750.2053077199835,50,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,126801.07130905022,0,0,17,0,0,0,0,103763.7113989804,20862.5970130829,0,900.7254191448669,0,0.5799486500563561,30.01208788379887,27032.65043854732,291194.3227831185,4479.912658201823,0,0,695.139808128609,1596.3647907535449,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.5219225197025384,0,97859.42586582944,536.477979386703,1,1,0,3,1,0,0,1,0,1,0,1.0,0,1,0,0,0,28.17662001269313,58547.15224441635,2068.4851139953253,0,0,0,0,0,1,1505.5296287050683,0,0,0,3,0,68.92173320310498,0,5,0,47910.24039469758,1,0,0,0.18029043451860408,0,134451.53240969614,0,0,0,1,1,4225.0,0,0,0,0,0,0,19.1088101062134,1,0,0,12425.899894069358,0,45184.08752835959,0,1,0,0,0.6150612904023813,65,1,0,0,0,1,0,0,0,0,0,0,0,50.0,34871.0686601357,0,0,0,0,0,0,16100.824265076571,0.0,0,1,110024.22820314633,0,0.4293088365812357,7,0,0,0,3,0,0,36974.99216463121,0.0,0,1950.7857124469265,0,274625.0,0,0,0,142563.57916137998,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,23.16199428777028,0,0,0,62079.55702755742,0,0,0,0,0,308763.34500179894,0,0,3,3
0,0,5,6,0,343355.0366187941,0,4903.380718073169,40,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,131018.70004424386,0,1,40,0,0,0,0,85596.28613037977,50175.803807697936,0,2175.5200679506793,0,0.5799486500563561,46.64247064586823,101471.63090888681,196697.81999738252,3711.279622592123,0,0,1075.7535592112272,1615.024266610939,0,0,0,0,0,1527.607848369242,1.5870487363798929,0,0.5219225197025384,0,64786.27109544034,531.9398047409136,1,1,1,2,1,0,0,0,0,1,0,1.0,0,0,0,0,0,28.17662001269313,115302.563601386,3266.0990727426797,0,0,0,0,0,1,1222.3824734988743,0,0,0,3,0,70.02414382249289,0,4,0,75328.7219477656,0,0,0,0.18029043451860408,0,173103.250855362,0,0,0,1,1,2809.0,0,1,0,0,0,0,19.889001071572885,1,0,0,12268.564042862381,0,57014.938638195046,0,1,0,0,0.6150612904023813,53,1,0,0,0,0,0,0,0,0,0,1,0,32.0,28192.809651268417,0,0,0,0,0,0,24810.986727996937,0.0,0,1,113090.69152198051,0,0.4293088365812357,6,0,0,0,3,0,0,37248.629392086514,0.0,0,2472.0509442310163,0,148877.0,0,0,0,228705.79120824407,0,0.0,1,0,0,0,7,0,0,0,0,23.06382025469574,0,0,0,152338.93012689787,0,0,0,0,0,259879.17805787796,0,0,3,3
0,0,4,6,0,406243.82447737845,0,5485.1837584768155,54,0,0,1,0,1.4534659534691703,0,0,7.491996739183874,0,200935.489761714,0,0,11,0,0,1,0,117064.09535458332,59434.90218020444,0,2406.541767464869,0,0.8324705811413684,49.05651605510596,118056.55485292341,303358.0602450796,4739.969691329369,0,0,1211.559787764795,1829.1264899153643,0,0,0,0,0,1527.607848369242,1.76403962430243,0,0.5219225197025384,0,101159.83134860394,609.9528955506082,1,1,1,2,1,0,0,1,0,0,0,2.0,0,0,0,0,0,28.17662001269313,154018.6731177516,3633.224988490857,0,0,0,0,0,0,1580.6223648219366,0,0,0,3,0,74.0620264270214,0,2,0,89730.57301935268,0,1,0,0.18029043451860408,0,232526.39926341485,0,0,0,1,1,4096.0,0,1,0,0,0,0,18.918371493172707,1,0,0,15064.143565549844,0,77539.82641694687,0,1,0,0,0.6150612904023813,64,1,0,0,0,0,0,0,0,0,0,1,0,43.0,39036.985315238926,0,0,0,0,1,0,29922.164013436777,0.0,0,1,135468.8144344766,0,0.4293088365812357,7,0,0,1,3,0,0,45174.34746950737,0.0,0,3139.6170275267814,0,262144.0,0,0,0,269084.0051129243,0,0.0,1,0,0,0,7,0,0,0,0,24.69722445034276,0,0,0,178233.3599797139,0,0,0,0,0,351051.7605425162,0,0,3,3
0,0,1,13,0,367919.6574150057,0,5134.545358770218,8,1,0,3,0,1.2694949686613841,0,0,11.984608704517683,0,405220.68475257425,0,0,8,0,0,0,0,154773.16024939192,60064.14757284277,0,2502.725245409925,0,0.5799486500563561,50.027245031182005,125204.44909784742,580411.5100417238,6449.0167782413755,0,0,1200.6287281141456,1719.701780548799,0,0,0,0,0,6746.369639008826,2.1556371566470314,0,0.5219225197025384,0,194395.9274923679,575.9758668742259,1,1,0,3,1,0,0,0,0,0,0,2.5,0,0,0,0,0,28.17662001269313,225245.27208689324,3584.7393619476134,0,0,1,0,0,0,2159.954749915199,0,0,0,5,0,71.65574198045972,0,5,1,86031.94235607474,0,0,0,0.18029043451860408,1,322626.5425752852,0,0,0,1,0,8100.0,0,0,0,0,0,0,18.726767424288106,1,0,0,13823.131216572316,0,108056.5855302731,0,1,0,0,0.6430468894253654,90,1,0,0,0,0,0,0,0,0,0,1,0,8.0,51837.82801868033,0,0,0,0,0,0,28814.485824164363,0.0,0,1,123226.5070703419,0,0.4293088365812357,5,0,0,0,3,0,0,41271.978103711146,4.522125998105259,0,4502.45205280638,0,729000.0,0,0,0,256867.158786916,0,0.5837938020783031,1,0,0,0,7,0,0,0,0,23.999497221279988,0,0,0,179334.6344330763,0,0,1,0,0,462109.0822893196,0,0,4,3
0,0,1,13,0,684425.6736071543,0,7766.360182154368,5,0,0,2,0,1.2694949686613841,0,0,11.984608704517683,0,657236.6664522344,0,0,5,0,0,0,0,215081.44788693794,178535.75670872966,0,6583.753021326714,0,0.5799486500563561,81.14032919163388,534207.8874668637,713828.3347914596,7931.425942127329,0,0,2200.3331572277857,2389.7938654104214,0,0,1,0,0,1527.607848369242,2.0421678680039674,0,0.5219225197025384,0,219652.77625941287,735.3656777696647,0,0,0,3,1,0,0,0,0,0,0,2.0,0,0,0,0,0,28.17662001269313,592537.7719194043,7150.650132258626,0,0,1,0,0,0,2440.5864028823653,0,0,0,5,0,88.12695491252587,0,5,0,193908.66093954878,0,0,0,0.18029043451860408,0,643558.5119032764,0,0,0,1,1,8100.0,0,0,0,0,0,0,16.116738054427643,1,0,0,19941.371936789095,0,198029.9841505007,0,1,0,0,0.6430468894253654,90,0,0,0,0,0,0,0,0,0,0,1,0,5.0,66182.9109992698,0,0,0,0,0,0,59667.81317045955,2.2231212615058173,0,1,210605.25622725513,0,0.4293088365812357,5,0,0,1,3,1,0,64805.537929026264,4.28307289612755,0,7302.629627247049,0,729000.0,0,0,0,630165.0218008031,0,0.5837938020783031,1,1,0,0,7,0,0,0,0,27.11762669869295,0,0,0,580206.1056656654,0,0,1,0,1,698972.4163938931,0,0,4,3
0,0,6,6,0,289571.10238448204,0,4376.9354955891695,44,0,0,1,0,1.2694949686613841,0,0,7.491996739183874,0,119117.97681079771,0,0,44,0,0,0,0,93039.70760013956,20106.43773362922,0,900.7254191448669,0,0.5799486500563561,30.01208788379887,27032.65043854732,262582.73774475703,4167.979964202493,0,0,669.944650684669,1476.820755557771,0,0,1,0,0,1527.607848369242,1.9132446221192825,0,0.5219225197025384,0,88597.97854993083,498.29373684947257,1,1,0,3,1,0,0,0,0,0,0,1.0,0,0,0,0,0,28.17662001269313,56745.701406126616,1985.5520791040965,0,0,0,0,0,1,1406.317119840172,0,0,0,3,0,66.1584121301983,0,4,0,44322.474304418065,1,0,0,0.184581902784823,0,125089.78098355808,0,0,0,1,1,3969.0,0,0,0,0,0,0,19.889001071572885,1,0,0,11123.158933976934,0,42206.51299313415,0,1,0,0,0.6150612904023813,63,1,0,0,0,0,0,0,0,0,0,1,0,44.0,31392.50542151677,0,0,0,0,0,0,14954.835422272918,2.5903276280513907,0,1,97704.11618862185,0,0.4293088365812357,6,0,0,0,3,0,1,32966.32240438399,0.0,0,1890.7615366793289,0,250047.0,0,0,0,131360.97275534092,0,0.0,1,1,0,0,7,0,0,0,0,22.322493965717015,0,0,0,59590.56349593171,0,0,0,0,0,275746.9362221177,0,0,3,3
0,0,3,6,0,461342.4182380854,0,5970.567214476974,57,0,0,2,0,1.2694949686613841,0,0,7.491996739183874,0,106485.13161872148,1,1,57,0,0,0,0,110258.51979806683,20807.794692024407,0,874.9292635691696,0,0.5799486500563561,29.579203227422635,25879.710496731692,278170.00395373616,4636.166732562269,0,0,703.4602836337955,1837.6419966344472,0,0,0,0,0,6746.369639008826,1.9132446221192825,0,0.7102939527773104,0,85616.13379544464,565.5958615802065,1,1,0,3,1,0,1,0,0,0,0,2.0,0,0,0,0,0,28.17662001269313,52495.75581415018,2285.5686329779223,0,0,0,0,0,1,1426.9355632574104,0,0,0,3,0,77.26944554270449,0,1,0,54355.98607769702,0,0,0,0.184581902784823,0,137134.11797867535,0,0,0,1,1,3600.0,0,1,0,0,0,0,21.840407473279488,1,0,0,13451.147488666871,0,42207.61701802773,0,1,0,0,0.6150612904023813,60,1,0,0,0,0,0,0,0,0,0,1,0,57.0,33935.75169481239,0,0,0,0,1,0,16729.874934270127,2.706362367751658,0,1,141993.57818593216,0,0.4293088365812357,5,0,0,0,3,0,0,43703.27862555079,0.0,0,1774.7521936453581,0,216000.0,0,0,0,176604.62102000113,0,0.0,1,0,1,0,7,0,0,0,0,23.782259387623508,0,0,0,67605.29908507649,0,0,0,0,0,358234.03286861844,0,0,3,3
